==============================================================================
==============================================================================
Thu. Apr. 4 2013                  LANDSAT 7                       Time: 19:09
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101304048741_00004                          Path / Row - 180 / 33
Reference Image: L51XXX1084164082100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
1800331104   39.47135     28.76977    -0.13     -0.02     0.13     1 
1800331105   39.47080     28.80567    -0.00     -0.09     0.09     1 
1800331106   39.47024     28.84158     0.08     -0.21     0.23     1 
1800331107   39.46966     28.87748    -0.17     -0.26     0.31     1 
1800331108   39.46908     28.91339     0.02     -0.14     0.14     1 
1800331109   39.46848     28.94929    -0.07     -0.02     0.07     1 
1800331110   39.46787     28.98519    -0.02     -0.07     0.07     1 
1800331111   39.46726     29.02109    -0.09     -0.04     0.10     1 
1800331112   39.46663     29.05699    -0.01     -0.04     0.04     1 
1800331113   39.46598     29.09289     0.02     -0.07     0.08     1 
1800331114   39.46533     29.12879    -0.03     -0.08     0.09     1 
1800331115   39.46467     29.16468    -0.35     -0.02     0.35     1 
1800331116   39.46399     29.20058    -0.10     -0.07     0.12     1 
1800331117   39.46331     29.23647    -0.03     -0.06     0.06     1 
1800331119   39.46191     29.30825    -0.09     -0.19     0.21     1 
1800331120   39.46119     29.34414    -0.01     -0.11     0.11     1 
1800331121   39.46046     29.38003    -0.09     -0.28     0.30     1 
1800331137   39.45939     27.26096     0.13      0.04     0.14     1 
1800331138   39.45930     27.29688     0.07      0.07     0.10     1 
1800331139   39.45921     27.33279    -0.03      0.10     0.11     1 
1800331140   39.45910     27.36871     0.18     -0.19     0.26     1 
1800331142   39.45885     27.44055    -0.07      0.22     0.23     1 
1800331143   39.45871     27.47646     0.23      0.12     0.26     1 
1800331144   39.45855     27.51238    -0.09      0.18     0.20     1 
1800331145   39.45839     27.54829     0.02     -0.06     0.06     1 
1800331146   39.45822     27.58421     0.00     -0.06     0.06     1 
1800331147   39.45803     27.62013    -0.01      0.01     0.01     1 
1800331148   39.45783     27.65604    -0.05      0.03     0.06     1 
1800331149   39.45762     27.69196    -0.17      0.13     0.21     1 
1800331151   39.45717     27.76378    -0.18     -0.07     0.19     1 
1800331152   39.45693     27.79970    -0.05      0.19     0.19     1 
1800331153   39.45668     27.83561     0.02     -0.17     0.17     1 
1800331154   39.45642     27.87152    -0.05      0.08     0.10     1 
1800331156   39.45586     27.94335    -0.27      0.07     0.28     1 
1800331157   39.45556     27.97926    -0.00      0.07     0.07     1 
1800331158   39.45525     28.01517    -0.01      0.14     0.14     1 
1800331159   39.45493     28.05108    -0.14      0.08     0.16     1 
1800331160   39.45460     28.08699     0.06     -0.05     0.08     1 
1800331163   39.45354     28.19471     0.02      0.16     0.16     1 
1800331164   39.45317     28.23062     0.20      0.21     0.29     1 
1800331165   39.45278     28.26653    -0.03      0.18     0.18     1 
1800331166   39.45239     28.30243    -0.04      0.05     0.06     1 
1800331167   39.45198     28.33834     0.15      0.23     0.28     1 
1800331168   39.45156     28.37424     0.05      0.03     0.06     1 
1800331169   39.45113     28.41014    -0.02      0.06     0.06     1 
1800331170   39.45069     28.44605     0.08     -0.00     0.08     1 
1800331171   39.45024     28.48195     0.09     -0.05     0.10     1 
1800331173   39.44930     28.55375     0.12     -0.01     0.12     1 
1800331176   39.44781     28.66144     0.15      0.02     0.15     1 
1800331177   39.44729     28.69734    -0.11     -0.02     0.11     1 
1800331178   39.44676     28.73324     0.04      0.02     0.05     1 
1800331179   39.44622     28.76913     0.09      0.05     0.10     1 
1800331180   39.44567     28.80503     0.02     -0.03     0.04     1 
1800331181   39.44511     28.84092     0.06      0.01     0.06     1 
1800331182   39.44454     28.87681     0.04      0.17     0.17     1 
1800331183   39.44395     28.91270    -0.10      0.10     0.14     1 
1800331184   39.44336     28.94859    -0.11      0.07     0.13     1 
1800331185   39.44275     28.98448     0.04      0.26     0.26     1 
1800331186   39.44213     29.02037    -0.08     -0.00     0.08     1 
1800331187   39.44150     29.05625    -0.06      0.08     0.09     1 
1800331188   39.44086     29.09214     0.04     -0.14     0.15     1 
1800331189   39.44021     29.12802    -0.01     -0.02     0.03     1 
1800331190   39.43955     29.16390     0.04     -0.12     0.12     1 
1800331191   39.43887     29.19978    -0.08     -0.05     0.09     1 
1800331192   39.43819     29.23567    -0.04     -0.19     0.19     1 
1800331193   39.43749     29.27154    -0.23     -0.11     0.25     1 
1800331194   39.43679     29.30742     0.05     -0.05     0.07     1 
1800331212   39.43425     27.26086    -0.03      0.04     0.05     1 
1800331213   39.43416     27.29677    -0.27     -0.10     0.28     1 
1800331214   39.43407     27.33267     0.00     -0.01     0.01     1 
1800331215   39.43396     27.36858    -0.03     -0.03     0.05     1 
1800331216   39.43384     27.40448     0.06     -0.07     0.09     1 
1800331217   39.43371     27.44039     0.02      0.17     0.17     1 
1800331218   39.43357     27.47629    -0.03      0.17     0.17     1 
1800331219   39.43341     27.51219     0.03      0.02     0.03     1 
1800331220   39.43325     27.54810    -0.07      0.02     0.07     1 
1800331221   39.43308     27.58400    -0.11      0.25     0.27     1 
1800331224   39.43249     27.69171     0.08     -0.05     0.09     1 
1800331225   39.43227     27.72761    -0.11      0.10     0.15     1 
1800331226   39.43204     27.76351     0.01     -0.01     0.02     1 
1800331227   39.43180     27.79941    -0.36     -0.04     0.36     1 
1800331228   39.43154     27.83531    -0.09     -0.15     0.17     1 
1800331229   39.43128     27.87121    -0.14      0.06     0.15     1 
1800331230   39.43100     27.90711    -0.14     -0.24     0.28     1 
1800331231   39.43072     27.94301    -0.12      0.03     0.12     1 
1800331232   39.43042     27.97891     0.11     -0.12     0.17     1 
1800331233   39.43012     28.01480     0.09     -0.08     0.12     1 
1800331234   39.42980     28.05070    -0.09      0.06     0.11     1 
1800331235   39.42947     28.08660    -0.03      0.13     0.13     1 
1800331237   39.42877     28.15839     0.07      0.15     0.16     1 
1800331238   39.42841     28.19428    -0.31      0.06     0.31     1 
1800331239   39.42804     28.23018     0.07     -0.03     0.07     1 
1800331241   39.42726     28.30196     0.05      0.09     0.10     1 
1800331242   39.42685     28.33786     0.11      0.13     0.17     1 
1800331243   39.42643     28.37375    -0.18     -0.09     0.20     1 
1800331244   39.42600     28.40964     0.16     -0.19     0.24     1 
1800331245   39.42556     28.44553     0.05      0.07     0.08     1 
1800331246   39.42511     28.48141    -0.05      0.16     0.17     1 
1800331247   39.42464     28.51730     0.20      0.07     0.22     1 
1800331248   39.42417     28.55319    -0.09      0.05     0.10     1 
1800331249   39.42369     28.58908     0.10      0.02     0.10     1 
1800331250   39.42319     28.62496     0.04     -0.02     0.05     1 
1800331251   39.42268     28.66085     0.05      0.07     0.08     1 
1800331252   39.42217     28.69673     0.07     -0.04     0.08     1 
1800331253   39.42164     28.73261     0.04      0.07     0.08     1 
1800331254   39.42110     28.76850     0.11      0.06     0.13     1 
1800331255   39.42055     28.80438     0.05      0.05     0.07     1 
1800331256   39.41998     28.84026     0.06      0.02     0.06     1 
1800331257   39.41941     28.87614     0.22     -0.07     0.23     1 
1800331258   39.41883     28.91201    -0.06      0.09     0.11     1 
1800331259   39.41823     28.94789    -0.16     -0.12     0.20     1 
1800331260   39.41762     28.98376    -0.23      0.05     0.24     1 
1800331261   39.41701     29.01964    -0.06     -0.14     0.15     1 
1800331262   39.41638     29.05551     0.04     -0.03     0.05     1 
1800331263   39.41574     29.09138     0.08      0.05     0.10     1 
1800331264   39.41509     29.12726    -0.02     -0.10     0.10     1 
1800331265   39.41443     29.16313     0.07      0.01     0.08     1 
1800331266   39.41375     29.19900     0.00     -0.14     0.14     1 
1800331267   39.41307     29.23486    -0.02     -0.10     0.10     1 
1800331268   39.41237     29.27073     0.03     -0.11     0.11     1 
1800331269   39.41167     29.30659    -0.05     -0.05     0.07     1 
1800331270   39.41095     29.34246     0.03     -0.10     0.11     1 
1800331286   39.40919     27.22488    -0.02      0.14     0.14     1 
1800331287   39.40911     27.26077     0.12      0.15     0.19     1 
1800331288   39.40902     27.29666     0.13     -0.06     0.14     1 
1800331289   39.40893     27.33255     0.01      0.08     0.08     1 
1800331290   39.40882     27.36845     0.02     -0.22     0.22     1 
1800331291   39.40870     27.40434     0.32     -0.10     0.34     1 
1800331292   39.40857     27.44023     0.07      0.07     0.10     1 
1800331293   39.40843     27.47612    -0.09      0.16     0.19     1 
1800331294   39.40828     27.51201     0.05     -0.01     0.05     1 
1800331295   39.40811     27.54790    -0.28      0.25     0.38     1 
1800331296   39.40794     27.58379    -0.05      0.33     0.33     1 
1800331297   39.40775     27.61968     0.02      0.02     0.03     1 
1800331299   39.40735     27.69146     0.15      0.03     0.16     1 
1800331300   39.40713     27.72735    -0.05      0.21     0.22     1 
1800331301   39.40690     27.76324    -0.01     -0.03     0.03     1 
1800331302   39.40666     27.79912     0.00     -0.04     0.04     1 
1800331303   39.40641     27.83501    -0.00      0.08     0.08     1 
1800331304   39.40614     27.87090     0.03     -0.01     0.03     1 
1800331305   39.40587     27.90678     0.08     -0.07     0.10     1 
1800331306   39.40558     27.94267    -0.12     -0.16     0.20     1 
1800331307   39.40529     27.97855     0.13      0.06     0.14     1 
1800331308   39.40498     28.01444     0.26      0.19     0.32     1 
1800331309   39.40466     28.05032     0.00     -0.15     0.15     1 
1800331311   39.40399     28.12209     0.28     -0.01     0.28     1 
1800331312   39.40364     28.15797     0.05      0.12     0.13     1 
1800331313   39.40328     28.19385    -0.02      0.01     0.02     1 
1800331314   39.40290     28.22974     0.03      0.02     0.03     1 
1800331315   39.40252     28.26562    -0.11     -0.18     0.21     1 
1800331316   39.40212     28.30150     0.19      0.13     0.23     1 
1800331317   39.40172     28.33738     0.05      0.19     0.20     1 
1800331319   39.40087     28.40913     0.07      0.18     0.19     1 
1800331320   39.40043     28.44501     0.15     -0.06     0.16     1 
1800331321   39.39998     28.48088     0.13      0.03     0.14     1 
1800331322   39.39951     28.51676     0.04     -0.05     0.06     1 
1800331323   39.39904     28.55263     0.09     -0.07     0.12     1 
1800331324   39.39856     28.58851    -0.18     -0.02     0.18     1 
1800331325   39.39806     28.62438     0.18     -0.12     0.22     1 
1800331326   39.39755     28.66025     0.11      0.07     0.13     1 
1800331327   39.39704     28.69612     0.13      0.31     0.34     1 
1800331328   39.39651     28.73199     0.05      0.03     0.06     1 
1800331329   39.39597     28.76786     0.07      0.08     0.10     1 
1800331330   39.39542     28.80373     0.02     -0.10     0.10     1 
1800331331   39.39486     28.83959     0.11     -0.01     0.11     1 
1800331333   39.39370     28.91133     0.08     -0.01     0.08     1 
1800331334   39.39310     28.94719    -0.10     -0.14     0.17     1 
1800331335   39.39250     28.98305    -0.03      0.01     0.04     1 
1800331336   39.39188     29.01891    -0.02     -0.03     0.03     1 
1800331337   39.39125     29.05477     0.01     -0.17     0.17     1 
1800331338   39.39061     29.09063     0.08     -0.12     0.15     1 
1800331339   39.38996     29.12649    -0.12     -0.15     0.19     1 
1800331340   39.38930     29.16235    -0.10     -0.19     0.22     1 
1800331341   39.38863     29.19821    -0.22     -0.06     0.23     1 
1800331342   39.38795     29.23406    -0.02     -0.10     0.10     1 
1800331343   39.38725     29.26991    -0.03     -0.09     0.10     1 
1800331344   39.38655     29.30577    -0.04     -0.12     0.12     1 
1800331345   39.38583     29.34162    -0.01     -0.13     0.13     1 
1800331361   39.38405     27.22480    -0.08     -0.09     0.12     1 
1800331362   39.38397     27.26068     0.04      0.08     0.09     1 
1800331363   39.38388     27.29656    -0.03      0.19     0.19     1 
1800331364   39.38379     27.33244     0.08      0.09     0.12     1 
1800331365   39.38368     27.36831     0.08      0.12     0.15     1 
1800331366   39.38356     27.40419    -0.06     -0.06     0.08     1 
1800331367   39.38343     27.44007     0.02      0.03     0.04     1 
1800331369   39.38314     27.51183     0.11      0.15     0.18     1 
1800331370   39.38297     27.54770     0.02      0.09     0.09     1 
1800331371   39.38280     27.58358     0.16      0.17     0.24     1 
1800331373   39.38242     27.65533    -0.12     -0.11     0.16     1 
1800331374   39.38221     27.69121     0.21      0.07     0.22     1 
1800331375   39.38199     27.72708     0.06      0.12     0.13     1 
1800331376   39.38176     27.76296    -0.00      0.06     0.06     1 
1800331377   39.38152     27.79884    -0.03     -0.23     0.23     1 
1800331378   39.38127     27.83471    -0.01      0.05     0.05     1 
1800331379   39.38101     27.87058     0.01     -0.02     0.03     1 
1800331380   39.38073     27.90646     0.09      0.07     0.11     1 
1800331382   39.38015     27.97820    -0.06      0.02     0.06     1 
1800331383   39.37984     28.01407     0.13      0.12     0.18     1 
1800331384   39.37953     28.04995    -0.22      0.05     0.22     1 
1800331386   39.37886     28.12169    -0.18      0.13     0.22     1 
1800331387   39.37850     28.15756    -0.03     -0.04     0.06     1 
1800331388   39.37814     28.19343     0.03      0.05     0.06     1 
1800331389   39.37777     28.22929     0.18     -0.18     0.26     1 
1800331390   39.37738     28.26516     0.07     -0.10     0.12     1 
1800331391   39.37699     28.30103     0.11     -0.04     0.11     1 
